ano,cod_ibge,nome_municipio,uf,pib
2019,2807105,Simão Dias - SE,SE,638537
2019,2807204,Siriri - SE,SE,151152
2019,2807303,Telha - SE,SE,37677
2019,2807402,Tobias Barreto - SE,SE,584893
2019,2807501,Tomar do Geru - SE,SE,124606
2019,2807600,Umbaúba - SE,SE,352298
2019,2900108,Abaíra - BA,BA,62610
2019,2900207,Abaré - BA,BA,151220
2019,2900306,Acajutiba - BA,BA,126737
2019,2900355,Adustina - BA,BA,173041
2019,2900405,Água Fria - BA,BA,129713
2019,2900504,Érico Cardoso - BA,BA,65747
2019,2900603,Aiquara - BA,BA,45792
2019,2900702,Alagoinhas - BA,BA,4349226
2019,2900801,Alcobaça - BA,BA,290438
2019,2900900,Almadina - BA,BA,53031
2019,2901007,Amargosa - BA,BA,398310
2019,2901106,Amélia Rodrigues - BA,BA,340719
2019,2901155,América Dourada - BA,BA,133272
2019,2901205,Anagé - BA,BA,184992
2019,2901304,Andaraí - BA,BA,110565
2019,2901353,Andorinha - BA,BA,183430
2019,2901403,Angical - BA,BA,141674
2019,2901502,Anguera - BA,BA,84599
2019,2901601,Antas - BA,BA,126920
2019,2901700,Antônio Cardoso - BA,BA,110774
2019,2901809,Antônio Gonçalves - BA,BA,72895
2019,2901908,Aporá - BA,BA,133274
2019,2901957,Apuarema - BA,BA,64996
2019,2902005,Aracatu - BA,BA,116386
2019,2902054,Araçás - BA,BA,243425
2019,2902104,Araci - BA,BA,434921
2019,2902203,Aramari - BA,BA,104163
2019,2902252,Arataca - BA,BA,89532
2019,2902302,Aratuípe - BA,BA,68721
2019,2902401,Aurelino Leal - BA,BA,110080
2019,2902500,Baianópolis - BA,BA,169351
2019,2902609,Baixa Grande - BA,BA,156802
2019,2902658,Banzaê - BA,BA,91563
2019,2902708,Barra - BA,BA,380201
2019,2902807,Barra da Estiva - BA,BA,261735
2019,2902906,Barra do Choça - BA,BA,389634
2019,2903003,Barra do Mendes - BA,BA,97882
2019,2903102,Barra do Rocha - BA,BA,63157
2019,2903201,Barreiras - BA,BA,5055223
2019,2903235,Barro Alto - BA,BA,99899
2019,2903276,Barrocas - BA,BA,269344
2019,2903300,Barro Preto - BA,BA,60893
2019,2903409,Belmonte - BA,BA,319978
2019,2903508,Belo Campo - BA,BA,145726
2019,2903607,Biritinga - BA,BA,128217
2019,2903706,Boa Nova - BA,BA,97491
2019,2903805,Boa Vista do Tupim - BA,BA,129646
2019,2903904,Bom Jesus da Lapa - BA,BA,1107151
2019,2903953,Bom Jesus da Serra - BA,BA,62387
2019,2904001,Boninal - BA,BA,97300
2019,2904050,Bonito - BA,BA,202991
2019,2904100,Boquira - BA,BA,162102
2019,2904209,Botuporã - BA,BA,94305
2019,2904308,Brejões - BA,BA,122108
2019,2904407,Brejolândia - BA,BA,95195
2019,2904506,Brotas de Macaúbas - BA,BA,81726
2019,2904605,Brumado - BA,BA,1644455
2019,2904704,Buerarema - BA,BA,207917
2019,2904753,Buritirama - BA,BA,138206
2019,2904803,Caatiba - BA,BA,63948
2019,2904852,Cabaceiras do Paraguaçu - BA,BA,129984
2019,2904902,Cachoeira - BA,BA,441788
2019,2905008,Caculé - BA,BA,283125
2019,2905107,Caém - BA,BA,80047
2019,2905156,Caetanos - BA,BA,89139
2019,2905206,Caetité - BA,BA,921181
2019,2905305,Cafarnaum - BA,BA,204120
2019,2905404,Cairu - BA,BA,1057387
2019,2905503,Caldeirão Grande - BA,BA,96855
2019,2905602,Camacan - BA,BA,299025
2019,2905701,Camaçari - BA,BA,24120937
2019,2905800,Camamu - BA,BA,360123
2019,2905909,Campo Alegre de Lourdes - BA,BA,244153
2019,2906006,Campo Formoso - BA,BA,953325
2019,2906105,Canápolis - BA,BA,69609
2019,2906204,Canarana - BA,BA,207648
2019,2906303,Canavieiras - BA,BA,342315
2019,2906402,Candeal - BA,BA,58353
2019,2906501,Candeias - BA,BA,4217672
2019,2906600,Candiba - BA,BA,119791
2019,2906709,Cândido Sales - BA,BA,209733
2019,2906808,Cansanção - BA,BA,284653
2019,2906824,Canudos - BA,BA,132049
2019,2906857,Capela do Alto Alegre - BA,BA,94738
2019,2906873,Capim Grosso - BA,BA,425266
2019,2906899,Caraíbas - BA,BA,76341
2019,2906907,Caravelas - BA,BA,345157
2019,2907004,Cardeal da Silva - BA,BA,117877
2019,2907103,Carinhanha - BA,BA,244172
2019,2907202,Casa Nova - BA,BA,758200
2019,2907301,Castro Alves - BA,BA,295379
2019,2907400,Catolândia - BA,BA,76167
2019,2907509,Catu - BA,BA,646937
2019,2907558,Caturama - BA,BA,63808
2019,2907608,Central - BA,BA,167025
2019,2907707,Chorrochó - BA,BA,81277
2019,2907806,Cícero Dantas - BA,BA,296587
2019,2907905,Cipó - BA,BA,133922
2019,2908002,Coaraci - BA,BA,169860
2019,2908101,Cocos - BA,BA,297690
2019,2908200,Conceição da Feira - BA,BA,296400
2019,2908309,Conceição do Almeida - BA,BA,179066
2019,2908408,Conceição do Coité - BA,BA,743715
2019,2908507,Conceição do Jacuípe - BA,BA,2522490
2019,2908606,Conde - BA,BA,288240
2019,2908705,Condeúba - BA,BA,154054
2019,2908804,Contendas do Sincorá - BA,BA,42230
2019,2908903,Coração de Maria - BA,BA,200460
2019,2909000,Cordeiros - BA,BA,60569
2019,2909109,Coribe - BA,BA,140893
2019,2909208,Coronel João Sá - BA,BA,147258
2019,2909307,Correntina - BA,BA,1468943
2019,2909406,Cotegipe - BA,BA,137320
2019,2909505,Cravolândia - BA,BA,41112
2019,2909604,Crisópolis - BA,BA,167068
2019,2909703,Cristópolis - BA,BA,122781
2019,2909802,Cruz das Almas - BA,BA,989171
2019,2909901,Curaçá - BA,BA,312773
2019,2910008,Dário Meira - BA,BA,104434
2019,2910057,Dias d'Ávila - BA,BA,3001825
2019,2910107,Dom Basílio - BA,BA,117747
2019,2910206,Dom Macedo Costa - BA,BA,35061
2019,2910305,Elísio Medrado - BA,BA,63184
2019,2910404,Encruzilhada - BA,BA,192923
2019,2910503,Entre Rios - BA,BA,597991
2019,2910602,Esplanada - BA,BA,639335
2019,2910701,Euclides da Cunha - BA,BA,645793
2019,2910727,Eunápolis - BA,BA,3092539
2019,2910750,Fátima - BA,BA,213035
2019,2910776,Feira da Mata - BA,BA,53906
2019,2910800,Feira de Santana - BA,BA,14916456
2019,2910859,Filadélfia - BA,BA,126550
2019,2910909,Firmino Alves - BA,BA,51149
2019,2911006,Floresta Azul - BA,BA,85337
2019,2911105,Formosa do Rio Preto - BA,BA,1854012
2019,2911204,Gandu - BA,BA,389447
2019,2911253,Gavião - BA,BA,40984
2019,2911303,Gentio do Ouro - BA,BA,139915
2019,2911402,Glória - BA,BA,197161
2019,2911501,Gongogi - BA,BA,62922
2019,2911600,Governador Mangabeira - BA,BA,185475
2019,2911659,Guajeru - BA,BA,55690
2019,2911709,Guanambi - BA,BA,1439894
2019,2911808,Guaratinga - BA,BA,207626
2019,2911857,Heliópolis - BA,BA,104815
2019,2911907,Iaçu - BA,BA,211818
2019,2912004,Ibiassucê - BA,BA,87283
2019,2912103,Ibicaraí - BA,BA,188859
2019,2912202,Ibicoara - BA,BA,390157
2019,2912301,Ibicuí - BA,BA,156735
2019,2912400,Ibipeba - BA,BA,137766
2019,2912509,Ibipitanga - BA,BA,105524
2019,2912608,Ibiquera - BA,BA,29665
2019,2912707,Ibirapitanga - BA,BA,233300
2019,2912806,Ibirapuã - BA,BA,288458
2019,2912905,Ibirataia - BA,BA,179152
2019,2913002,Ibitiara - BA,BA,106819
2019,2913101,Ibititá - BA,BA,128142
2019,2913200,Ibotirama - BA,BA,369100
2019,2913309,Ichu - BA,BA,47133
2019,2913408,Igaporã - BA,BA,187510
2019,2913457,Igrapiúna - BA,BA,159068
2019,2913507,Iguaí - BA,BA,211502
2019,2913606,Ilhéus - BA,BA,4343378
2019,2913705,Inhambupe - BA,BA,574713
2019,2913804,Ipecaetá - BA,BA,88602
2019,2913903,Ipiaú - BA,BA,478503
2019,2914000,Ipirá - BA,BA,629069
2019,2914109,Ipupiara - BA,BA,84351
2019,2914208,Irajuba - BA,BA,71814
2019,2914307,Iramaia - BA,BA,85229
2019,2914406,Iraquara - BA,BA,472330
2019,2914505,Irará - BA,BA,262320
2019,2914604,Irecê - BA,BA,1347000
2019,2914653,Itabela - BA,BA,373230
2019,2914703,Itaberaba - BA,BA,893898
2019,2914802,Itabuna - BA,BA,4184489
2019,2914901,Itacaré - BA,BA,331624
2019,2915007,Itaeté - BA,BA,103426
2019,2915106,Itagi - BA,BA,106929
2019,2915205,Itagibá - BA,BA,178378
2019,2915304,Itagimirim - BA,BA,112642
2019,2915353,Itaguaçu da Bahia - BA,BA,126542
2019,2915403,Itaju do Colônia - BA,BA,74536
2019,2915502,Itajuípe - BA,BA,234636
2019,2915601,Itamaraju - BA,BA,948865
2019,2915700,Itamari - BA,BA,89339
2019,2915809,Itambé - BA,BA,248661
2019,2915908,Itanagra - BA,BA,67755
2019,2916005,Itanhém - BA,BA,228223
2019,2916104,Itaparica - BA,BA,244224
2019,2916203,Itapé - BA,BA,93609
2019,2916302,Itapebi - BA,BA,289435
2019,2916401,Itapetinga - BA,BA,1181761
2019,2916500,Itapicuru - BA,BA,306976
2019,2916609,Itapitanga - BA,BA,78531
2019,2916708,Itaquara - BA,BA,75613
2019,2916807,Itarantim - BA,BA,282480
2019,2916856,Itatim - BA,BA,366972
2019,2916906,Itiruçu - BA,BA,102003
2019,2917003,Itiúba - BA,BA,284773
2019,2917102,Itororó - BA,BA,207738
2019,2917201,Ituaçu - BA,BA,163489
2019,2917300,Ituberá - BA,BA,320518
2019,2917334,Iuiu - BA,BA,103940
2019,2917359,Jaborandi - BA,BA,579708
2019,2917409,Jacaraci - BA,BA,110912
2019,2917508,Jacobina - BA,BA,1406429
2019,2917607,Jaguaquara - BA,BA,580258
2019,2917706,Jaguarari - BA,BA,776786
2019,2917805,Jaguaripe - BA,BA,179251
2019,2917904,Jandaíra - BA,BA,136329
2019,2918001,Jequié - BA,BA,2723048
2019,2918100,Jeremoabo - BA,BA,369153
2019,2918209,Jiquiriçá - BA,BA,117658
2019,2918308,Jitaúna - BA,BA,148054
2019,2918357,João Dourado - BA,BA,234551
2019,2918407,Juazeiro - BA,BA,4383833
2019,2918456,Jucuruçu - BA,BA,93367
2019,2918506,Jussara - BA,BA,108343
2019,2918555,Jussari - BA,BA,59664
2019,2918605,Jussiape - BA,BA,58983
2019,2918704,Lafaiete Coutinho - BA,BA,43396
2019,2918753,Lagoa Real - BA,BA,96862
2019,2918803,Laje - BA,BA,252055
2019,2918902,Lajedão - BA,BA,71423
2019,2919009,Lajedinho - BA,BA,63198
2019,2919058,Lajedo do Tabocal - BA,BA,69635
2019,2919108,Lamarão - BA,BA,56091
2019,2919157,Lapão - BA,BA,250444
2019,2919207,Lauro de Freitas - BA,BA,6553829
2019,2919306,Lençóis - BA,BA,130175
2019,2919405,Licínio de Almeida - BA,BA,115703
2019,2919504,Livramento de Nossa Senhora - BA,BA,499710
2019,2919553,Luís Eduardo Magalhães - BA,BA,5803723
2019,2919603,Macajuba - BA,BA,77296
2019,2919702,Macarani - BA,BA,182276
2019,2919801,Macaúbas - BA,BA,386816
2019,2919900,Macururé - BA,BA,53783
2019,2919926,Madre de Deus - BA,BA,509617
2019,2919959,Maetinga - BA,BA,46271
2019,2920007,Maiquinique - BA,BA,113239
2019,2920106,Mairi - BA,BA,128863
2019,2920205,Malhada - BA,BA,152257
2019,2920304,Malhada de Pedras - BA,BA,67191
2019,2920403,Manoel Vitorino - BA,BA,144492
2019,2920452,Mansidão - BA,BA,86509
2019,2920502,Maracás - BA,BA,550972
2019,2920601,Maragogipe - BA,BA,321292
2019,2920700,Maraú - BA,BA,251314
2019,2920809,Marcionílio Souza - BA,BA,80578
2019,2920908,Mascote - BA,BA,135009
2019,2921005,Mata de São João - BA,BA,1159751
2019,2921054,Matina - BA,BA,77808
2019,2921104,Medeiros Neto - BA,BA,348441
2019,2921203,Miguel Calmon - BA,BA,221068
2019,2921302,Milagres - BA,BA,109305
2019,2921401,Mirangaba - BA,BA,127178
2019,2921450,Mirante - BA,BA,63523
2019,2921500,Monte Santo - BA,BA,393865
2019,2921609,Morpará - BA,BA,67335
2019,2921708,Morro do Chapéu - BA,BA,724981
2019,2921807,Mortugaba - BA,BA,96927
2019,2921906,Mucugê - BA,BA,439015
2019,2922003,Mucuri - BA,BA,2211277
2019,2922052,Mulungu do Morro - BA,BA,98953
2019,2922102,Mundo Novo - BA,BA,171214
2019,2922201,Muniz Ferreira - BA,BA,55182
2019,2922250,Muquém do São Francisco - BA,BA,146581
2019,2922300,Muritiba - BA,BA,270466
2019,2922409,Mutuípe - BA,BA,355566
2019,2922508,Nazaré - BA,BA,274442
2019,2922607,Nilo Peçanha - BA,BA,139470
2019,2922656,Nordestina - BA,BA,121806
2019,2922706,Nova Canaã - BA,BA,138594
2019,2922730,Nova Fátima - BA,BA,88431
2019,2922755,Nova Ibiá - BA,BA,84714
2019,2922805,Nova Itarana - BA,BA,56278
2019,2922854,Nova Redenção - BA,BA,63767
2019,2922904,Nova Soure - BA,BA,227202
2019,2923001,Nova Viçosa - BA,BA,497768
2019,2923035,Novo Horizonte - BA,BA,85294
2019,2923050,Novo Triunfo - BA,BA,82824
2019,2923100,Olindina - BA,BA,206258
2019,2923209,Oliveira dos Brejinhos - BA,BA,176147
2019,2923308,Ouriçangas - BA,BA,60212
2019,2923357,Ourolândia - BA,BA,320801
2019,2923407,Palmas de Monte Alto - BA,BA,181840
2019,2923506,Palmeiras - BA,BA,86376
2019,2923605,Paramirim - BA,BA,219748
2019,2923704,Paratinga - BA,BA,230762
2019,2923803,Paripiranga - BA,BA,349366
2019,2923902,Pau Brasil - BA,BA,87816
2019,2924009,Paulo Afonso - BA,BA,3698441
2019,2924058,Pé de Serra - BA,BA,105307
2019,2924108,Pedrão - BA,BA,43914
2019,2924207,Pedro Alexandre - BA,BA,101986
2019,2924306,Piatã - BA,BA,132103
2019,2924405,Pilão Arcado - BA,BA,267837
2019,2924504,Pindaí - BA,BA,306977
2019,2924603,Pindobaçu - BA,BA,149095
2019,2924652,Pintadas - BA,BA,89305
2019,2924678,Piraí do Norte - BA,BA,85861
2019,2924702,Piripá - BA,BA,72166
2019,2924801,Piritiba - BA,BA,157855
2019,2924900,Planaltino - BA,BA,67434
2019,2925006,Planalto - BA,BA,243913
2019,2925105,Poções - BA,BA,498244
2019,2925204,Pojuca - BA,BA,1096602
2019,2925253,Ponto Novo - BA,BA,114483
2019,2925303,Porto Seguro - BA,BA,3367361
2019,2925402,Potiraguá - BA,BA,90655
2019,2925501,Prado - BA,BA,429021
2019,2925600,Presidente Dutra - BA,BA,108609
2019,2925709,Presidente Jânio Quadros - BA,BA,87565
2019,2925758,Presidente Tancredo Neves - BA,BA,267216
2019,2925808,Queimadas - BA,BA,228170
2019,2925907,Quijingue - BA,BA,243867
2019,2925931,Quixabeira - BA,BA,65020
2019,2925956,Rafael Jambeiro - BA,BA,355042
2019,2926004,Remanso - BA,BA,396045
2019,2926103,Retirolândia - BA,BA,125860
2019,2926202,Riachão das Neves - BA,BA,774722
2019,2926301,Riachão do Jacuípe - BA,BA,355506
2019,2926400,Riacho de Santana - BA,BA,266480
2019,2926509,Ribeira do Amparo - BA,BA,128416
2019,2926608,Ribeira do Pombal - BA,BA,594665
2019,2926657,Ribeirão do Largo - BA,BA,79049
2019,2926707,Rio de Contas - BA,BA,129518
2019,2926806,Rio do Antônio - BA,BA,106437
2019,2926905,Rio do Pires - BA,BA,87255
2019,2927002,Rio Real - BA,BA,965440
2019,2927101,Rodelas - BA,BA,97402
2019,2927200,Ruy Barbosa - BA,BA,314342
2019,2927309,Salinas da Margarida - BA,BA,170471
2019,2927408,Salvador - BA,BA,63902294
2019,2927507,Santa Bárbara - BA,BA,166752
2019,2927606,Santa Brígida - BA,BA,104658
2019,2927705,Santa Cruz Cabrália - BA,BA,428547
2019,2927804,Santa Cruz da Vitória - BA,BA,59089
2019,2927903,Santa Inês - BA,BA,69904
2019,2928000,Santaluz - BA,BA,375948
2019,2928059,Santa Luzia - BA,BA,98997
2019,2928109,Santa Maria da Vitória - BA,BA,477318
2019,2928208,Santana - BA,BA,259409
2019,2928307,Santanópolis - BA,BA,59548
2019,2928406,Santa Rita de Cássia - BA,BA,238839
2019,2928505,Santa Terezinha - BA,BA,77452
2019,2928604,Santo Amaro - BA,BA,834305
2019,2928703,Santo Antônio de Jesus - BA,BA,2219265
2019,2928802,Santo Estêvão - BA,BA,754863
2019,2928901,São Desidério - BA,BA,2607848
2019,2928950,São Domingos - BA,BA,80651
2019,2929008,São Félix - BA,BA,171151
2019,2929057,São Félix do Coribe - BA,BA,193047
2019,2929107,São Felipe - BA,BA,197530
2019,2929206,São Francisco do Conde - BA,BA,10714391
2019,2929255,São Gabriel - BA,BA,126859
2019,2929305,São Gonçalo dos Campos - BA,BA,1001990
2019,2929354,São José da Vitória - BA,BA,51832
2019,2929370,São José do Jacuípe - BA,BA,88674
2019,2929404,São Miguel das Matas - BA,BA,136611
2019,2929503,São Sebastião do Passé - BA,BA,695165
2019,2929602,Sapeaçu - BA,BA,162529
2019,2929701,Sátiro Dias - BA,BA,179211
2019,2929750,Saubara - BA,BA,135280
2019,2929800,Saúde - BA,BA,89043
2019,2929909,Seabra - BA,BA,546794
2019,2930006,Sebastião Laranjeiras - BA,BA,86944
2019,2930105,Senhor do Bonfim - BA,BA,897708
2019,2930154,Serra do Ramalho - BA,BA,306741
2019,2930204,Sento Sé - BA,BA,1227218
2019,2930303,Serra Dourada - BA,BA,158733
2019,2930402,Serra Preta - BA,BA,113583
2019,2930501,Serrinha - BA,BA,924225
2019,2930600,Serrolândia - BA,BA,98177
2019,2930709,Simões Filho - BA,BA,5556726
2019,2930758,Sítio do Mato - BA,BA,104300
2019,2930766,Sítio do Quinto - BA,BA,81748
2019,2930774,Sobradinho - BA,BA,755226
2019,2930808,Souto Soares - BA,BA,125618
2019,2930907,Tabocas do Brejo Velho - BA,BA,104347
2019,2931004,Tanhaçu - BA,BA,192382
2019,2931053,Tanque Novo - BA,BA,160761
2019,2931103,Tanquinho - BA,BA,56958
2019,2931202,Taperoá - BA,BA,178403
2019,2931301,Tapiramutá - BA,BA,111388
2019,2931350,Teixeira de Freitas - BA,BA,2629252
2019,2931400,Teodoro Sampaio - BA,BA,79542
2019,2931509,Teofilândia - BA,BA,158335
2019,2931608,Teolândia - BA,BA,182443
2019,2931707,Terra Nova - BA,BA,117894
2019,2931806,Tremedal - BA,BA,123527
2019,2931905,Tucano - BA,BA,480129
2019,2932002,Uauá - BA,BA,204868
2019,2932101,Ubaíra - BA,BA,197306
2019,2932200,Ubaitaba - BA,BA,221343
2019,2932309,Ubatã - BA,BA,202755
2019,2932408,Uibaí - BA,BA,96551
2019,2932457,Umburanas - BA,BA,143772
2019,2932507,Una - BA,BA,268362
2019,2932606,Urandi - BA,BA,179915
2019,2932705,Uruçuca - BA,BA,236837
2019,2932804,Utinga - BA,BA,168601
2019,2932903,Valença - BA,BA,1577317
2019,2933000,Valente - BA,BA,235944
2019,2933059,Várzea da Roça - BA,BA,95468
2019,2933109,Várzea do Poço - BA,BA,91058
2019,2933158,Várzea Nova - BA,BA,198350
2019,2933174,Varzedo - BA,BA,105389
2019,2933208,Vera Cruz - BA,BA,527675
2019,2933257,Vereda - BA,BA,74431
2019,2933307,Vitória da Conquista - BA,BA,7263725
2019,2933406,Wagner - BA,BA,74936
2019,2933455,Wanderley - BA,BA,132508
2019,2933505,Wenceslau Guimarães - BA,BA,268884
2019,2933604,Xique-Xique - BA,BA,410620
2019,3100104,Abadia dos Dourados - MG,MG,127672
2019,3100203,Abaeté - MG,MG,517691
2019,3100302,Abre Campo - MG,MG,203535
2019,3100401,Acaiaca - MG,MG,55935
2019,3100500,Açucena - MG,MG,93635
2019,3100609,Água Boa - MG,MG,146684
2019,3100708,Água Comprida - MG,MG,144152
2019,3100807,Aguanil - MG,MG,62161
2019,3100906,Águas Formosas - MG,MG,258802
2019,3101003,Águas Vermelhas - MG,MG,214121
2019,3101102,Aimorés - MG,MG,461974
2019,3101201,Aiuruoca - MG,MG,99280
2019,3101300,Alagoa - MG,MG,39314
2019,3101409,Albertina - MG,MG,47356
2019,3101508,Além Paraíba - MG,MG,825111
2019,3101607,Alfenas - MG,MG,2584363
2019,3101631,Alfredo Vasconcelos - MG,MG,121556
2019,3101706,Almenara - MG,MG,609521
2019,3101805,Alpercata - MG,MG,85134
2019,3101904,Alpinópolis - MG,MG,406340
2019,3102001,Alterosa - MG,MG,214339
2019,3102050,Alto Caparaó - MG,MG,68832
2019,3102100,Alto Rio Doce - MG,MG,168554
2019,3102209,Alvarenga - MG,MG,41847
2019,3102308,Alvinópolis - MG,MG,288330
2019,3102407,Alvorada de Minas - MG,MG,53158
2019,3102506,Amparo do Serra - MG,MG,45984
2019,3102605,Andradas - MG,MG,1004580
2019,3102704,Cachoeira de Pajeú - MG,MG,110874
2019,3102803,Andrelândia - MG,MG,233299
2019,3102852,Angelândia - MG,MG,89771
2019,3102902,Antônio Carlos - MG,MG,159207
2019,3103009,Antônio Dias - MG,MG,322251
2019,3103108,Antônio Prado de Minas - MG,MG,23682
2019,3103207,Araçaí - MG,MG,57037
2019,3103306,Aracitaba - MG,MG,23940
2019,3103405,Araçuaí - MG,MG,462626
2019,3103504,Araguari - MG,MG,5536428
2019,3103603,Arantina - MG,MG,54184
2019,3103702,Araponga - MG,MG,73331
2019,3103751,Araporã - MG,MG,1376967
2019,3103801,Arapuá - MG,MG,127176
2019,3103900,Araújos - MG,MG,339342
2019,3104007,Araxá - MG,MG,6444635
2019,3104106,Arceburgo - MG,MG,298612
2019,3104205,Arcos - MG,MG,1691050
2019,3104304,Areado - MG,MG,225195
2019,3104403,Argirita - MG,MG,34722
2019,3104452,Aricanduva - MG,MG,53290
2019,3104502,Arinos - MG,MG,233731
2019,3104601,Astolfo Dutra - MG,MG,305080
2019,3104700,Ataléia - MG,MG,158381
2019,3104809,Augusto de Lima - MG,MG,63957
2019,3104908,Baependi - MG,MG,306328
2019,3105004,Baldim - MG,MG,144879
2019,3105103,Bambuí - MG,MG,568558
2019,3105202,Bandeira - MG,MG,47992
2019,3105301,Bandeira do Sul - MG,MG,74734
2019,3105400,Barão de Cocais - MG,MG,818156
2019,3105509,Barão do Monte Alto - MG,MG,49692
2019,3105608,Barbacena - MG,MG,3126193
2019,3105707,Barra Longa - MG,MG,72737
2019,3105905,Barroso - MG,MG,473434
2019,3106002,Bela Vista de Minas - MG,MG,358587
2019,3106101,Belmiro Braga - MG,MG,51840
2019,3106200,Belo Horizonte - MG,MG,97198017
2019,3106309,Belo Oriente - MG,MG,1751822
2019,3106408,Belo Vale - MG,MG,188105
2019,3106507,Berilo - MG,MG,103330
2019,3106606,Bertópolis - MG,MG,38559
2019,3106655,Berizal - MG,MG,46162
2019,3106705,Betim - MG,MG,28031826
2019,3106804,Bias Fortes - MG,MG,32558
2019,3106903,Bicas - MG,MG,269813
2019,3107000,Biquinhas - MG,MG,43631
2019,3107109,Boa Esperança - MG,MG,773463
2019,3107208,Bocaina de Minas - MG,MG,61729
2019,3107307,Bocaiúva - MG,MG,941798
2019,3107406,Bom Despacho - MG,MG,1401162
2019,3107505,Bom Jardim de Minas - MG,MG,114408
2019,3107604,Bom Jesus da Penha - MG,MG,123872
2019,3107703,Bom Jesus do Amparo - MG,MG,149134
2019,3107802,Bom Jesus do Galho - MG,MG,143996
2019,3107901,Bom Repouso - MG,MG,132388
2019,3108008,Bom Sucesso - MG,MG,318506
2019,3108107,Bonfim - MG,MG,102400
2019,3108206,Bonfinópolis de Minas - MG,MG,193711
2019,3108255,Bonito de Minas - MG,MG,80999
2019,3108305,Borda da Mata - MG,MG,322071
2019,3108404,Botelhos - MG,MG,229954
2019,3108503,Botumirim - MG,MG,59070
2019,3108552,Brasilândia de Minas - MG,MG,303414
2019,3108602,Brasília de Minas - MG,MG,348067
2019,3108701,Brás Pires - MG,MG,40272
2019,3108800,Braúnas - MG,MG,159697
2019,3108909,Brazópolis - MG,MG,177476
2019,3109006,Brumadinho - MG,MG,2517194
2019,3109105,Bueno Brandão - MG,MG,164557
2019,3109204,Buenópolis - MG,MG,127065
2019,3109253,Bugre - MG,MG,36166
2019,3109303,Buritis - MG,MG,774309
2019,3109402,Buritizeiro - MG,MG,448007
2019,3109451,Cabeceira Grande - MG,MG,299820
2019,3109501,Cabo Verde - MG,MG,197753
2019,3109600,Cachoeira da Prata - MG,MG,46799
2019,3109709,Cachoeira de Minas - MG,MG,373496
2019,3109808,Cachoeira Dourada - MG,MG,80881
2019,3109907,Caetanópolis - MG,MG,274465
2019,3110004,Caeté - MG,MG,799826
2019,3110103,Caiana - MG,MG,60844
2019,3110202,Cajuri - MG,MG,72087
2019,3110301,Caldas - MG,MG,258470
2019,3110400,Camacho - MG,MG,38536
2019,3110509,Camanducaia - MG,MG,727154
2019,3110608,Cambuí - MG,MG,1562750
2019,3110707,Cambuquira - MG,MG,276889
2019,3110806,Campanário - MG,MG,44374
2019,3110905,Campanha - MG,MG,334184
2019,3111002,Campestre - MG,MG,323746
2019,3111101,Campina Verde - MG,MG,474901
2019,3111150,Campo Azul - MG,MG,34818
2019,3111200,Campo Belo - MG,MG,1042910
2019,3111309,Campo do Meio - MG,MG,156704
2019,3111408,Campo Florido - MG,MG,487435
2019,3111507,Campos Altos - MG,MG,292786
2019,3111606,Campos Gerais - MG,MG,466175
2019,3111705,Canaã - MG,MG,59885
2019,3111804,Canápolis - MG,MG,429392
2019,3111903,Cana Verde - MG,MG,64929
2019,3112000,Candeias - MG,MG,254235
2019,3112059,Cantagalo - MG,MG,48878
2019,3112109,Caparaó - MG,MG,61963
2019,3112208,Capela Nova - MG,MG,51996
2019,3112307,Capelinha - MG,MG,718949
2019,3112406,Capetinga - MG,MG,123966
2019,3112505,Capim Branco - MG,MG,101230
2019,3112604,Capinópolis - MG,MG,373816
2019,3112653,Capitão Andrade - MG,MG,49715
2019,3112703,Capitão Enéas - MG,MG,342132
2019,3112802,Capitólio - MG,MG,276991
2019,3112901,Caputira - MG,MG,76347
2019,3113008,Caraí - MG,MG,174016
2019,3113107,Caranaíba - MG,MG,33116
2019,3113206,Carandaí - MG,MG,527575
2019,3113305,Carangola - MG,MG,561806
2019,3113404,Caratinga - MG,MG,1840854
2019,3113503,Carbonita - MG,MG,163747
2019,3113602,Careaçu - MG,MG,150190
2019,3113701,Carlos Chagas - MG,MG,364801
2019,3113800,Carmésia - MG,MG,33283
2019,3113909,Carmo da Cachoeira - MG,MG,195351
2019,3114006,Carmo da Mata - MG,MG,186095
2019,3114105,Carmo de Minas - MG,MG,218015
2019,3114204,Carmo do Cajuru - MG,MG,467370
2019,3114303,Carmo do Paranaíba - MG,MG,740056
2019,3114402,Carmo do Rio Claro - MG,MG,510971
2019,3114501,Carmópolis de Minas - MG,MG,408461
2019,3114550,Carneirinho - MG,MG,303807
2019,3114600,Carrancas - MG,MG,122288
2019,3114709,Carvalhópolis - MG,MG,47469
2019,3114808,Carvalhos - MG,MG,64081
2019,3114907,Casa Grande - MG,MG,47961
2019,3115003,Cascalho Rico - MG,MG,60796
2019,3115102,Cássia - MG,MG,337747
2019,3115201,Conceição da Barra de Minas - MG,MG,50973
2019,3115300,Cataguases - MG,MG,1662410
2019,3115359,Catas Altas - MG,MG,1103400
2019,3115409,Catas Altas da Noruega - MG,MG,35339
2019,3115458,Catuji - MG,MG,64011
2019,3115474,Catuti - MG,MG,44451
2019,3115508,Caxambu - MG,MG,359736
2019,3115607,Cedro do Abaeté - MG,MG,19636
2019,3115706,Central de Minas - MG,MG,82099
